,Season,crop Type,Harvest Date (YYYY/MM/DD),Harvest Date (Step),Yield (tonne/ha),Seasonal irrigation (mm),Es,Tr,DeepPerc,CR,biomass,harvest_index,biomass_ns,canopy_cover,run
1,1,WheatGDD,1981-05-30,653,5.911359232013488,30.0,81.44031684527151,254.56390354866548,0.0,0.0,1365.9128294873751,0.48,1628.8719170578997,0.9375662173974992,118
2,2,WheatGDD,1982-05-24,1012,7.025303068152938,30.0,65.51661089245248,258.1943078644577,0.0,0.0,1495.5846388161658,0.4650230918439555,1720.0152051446655,0.9147670251547817,118
3,3,WheatGDD,1983-05-17,1370,3.11733259208445,30.0,58.77561363264448,162.8156532125715,0.0,0.0,1139.5459429102543,0.3849575185182979,1648.5280875632852,0.9238504314578636,118
4,4,WheatGDD,1984-05-31,1750,3.22866936132853,30.0,63.24441597381669,198.78721422815994,0.0,0.0,1245.8169515055429,0.48,1713.74947189453,0.937309359450688,118
5,5,WheatGDD,1985-05-28,2112,8.157797718293505,30.0,61.22296414621765,331.1604242173495,60.30454060486763,0.0,1702.4620891165162,0.48,1707.6245850304258,0.9376741417286278,118
6,6,WheatGDD,1986-05-21,2470,2.5363473076277434,30.0,83.28651259653695,169.62939857216148,0.0,0.0,967.5273010833581,0.37552292530191994,1604.1793369318582,0.8863344795669063,118
7,7,WheatGDD,1987-06-02,2847,4.452852712690305,30.0,82.4565594717371,254.72939037580417,0.0,0.0,1358.9402135455275,0.3823030372608826,1675.5407478780855,0.9377264382273476,118
8,8,WheatGDD,1988-05-14,3194,0.7407147862616154,30.0,90.37566039504783,80.83484098150008,0.0,0.0,442.18504483323954,0.3708626776031363,1593.686738532682,0.6867876237565449,118
9,9,WheatGDD,1989-05-25,3570,0.3656521354311041,30.0,74.8002508342808,139.46732714492217,0.0,0.0,818.3444518110118,0.377810033644519,1631.9055947091701,0.8429411654939595,118
10,10,WheatGDD,1990-05-16,3926,6.3541113345537825,30.0,59.770427180666985,223.721528307652,0.0,0.0,1444.7171504634312,0.48,1747.2822693397243,0.9364583606904602,118
11,11,WheatGDD,1991-06-02,4308,8.085825553589977,30.0,63.20833207018587,302.4402902703352,96.32582175228013,0.0,1724.617642971591,0.48,1804.8239052417773,0.9378088923333083,118
12,12,WheatGDD,1992-05-31,4672,6.61736802641912,30.0,61.16974528098545,263.44508875795407,0.0,0.0,1531.2465080817533,0.48,1788.982488613271,0.9376944043479639,118
13,13,WheatGDD,1993-05-30,5036,5.697796705297278,30.0,57.03404026012207,273.39310525688825,0.0,0.0,1443.7766820236566,0.42038918629263605,1719.0817841096898,0.9377182060202647,118
14,14,WheatGDD,1994-05-18,5389,0.007972142485415343,30.0,86.33132882531471,93.94488375301121,0.0,0.0,641.6563897892587,0.37416162369928946,1663.0028565031303,0.8374289680669768,118
15,15,WheatGDD,1995-05-14,5750,2.9331546006280744,30.0,67.6867217133822,181.11473775291236,0.0,0.0,1041.2788254582033,0.34337613308712606,1610.8359575107077,0.926274615662739,118
16,16,WheatGDD,1996-05-17,6119,8.147399619699067,30.0,73.11563510436602,266.73538983445195,21.635536534915364,0.0,1660.257782949676,0.48,1787.588412089399,0.9284506486541766,118
17,17,WheatGDD,1997-05-15,6482,3.2542677904518684,30.0,69.33607061950188,152.68090719379285,0.0,0.0,1009.9635409262485,0.44743434575362756,1753.8411199166546,0.9122002749216644,118
18,18,WheatGDD,1998-05-16,6848,4.530280499103531,30.0,78.33268683616683,187.18480344912973,0.0,0.0,1174.9670868391179,0.44687212582471475,1751.5208870625063,0.8958681887548621,118
19,19,WheatGDD,1999-05-20,7217,4.777600164496663,30.0,60.047984689595424,211.76069685361904,0.0,0.0,1299.4493651653454,0.43679887205377177,1715.969314208089,0.9305859046420227,118
20,20,WheatGDD,2000-05-16,7579,0.252387043394934,30.0,116.33578433237331,70.0399271175181,0.0,0.0,484.6539474890244,0.4164070353588129,1695.5270041499778,0.5681490789303153,118
21,21,WheatGDD,2001-05-11,7939,1.622243403069991,30.0,79.72138073547315,182.25188406327052,0.0,0.0,1061.7411696583144,0.37436627178139603,1649.7090799293615,0.9168030039509693,118
22,22,WheatGDD,2002-05-15,8308,0.18293938893146902,30.0,139.02261223675933,24.078580143958806,0.0,0.0,176.85293443456686,0.39359774410754356,1660.6801676977243,0.21538394497697574,118
0,0,WheatGDD,1980-05-30,288,2.959091194985363,30.0,70.78954445950215,204.4405038685848,0.0,0.0,1211.6759839272156,0.3887771740376242,1666.935472181872,0.9356732131659858,119
1,1,WheatGDD,1981-05-30,653,5.928962331337866,30.0,81.33090807809148,255.78166375865467,0.0,0.0,1370.9659123726742,0.48,1628.9291116864438,0.9374449167992109,119
2,2,WheatGDD,1982-05-24,1012,7.22645166373202,30.0,65.42672974872801,267.57537877150133,0.0,0.0,1528.730037904018,0.4650230918439555,1720.2232200366172,0.9156970017990939,119
3,3,WheatGDD,1983-05-18,1371,3.145137632304183,30.0,56.794163464810325,164.7432465421965,0.0,0.0,1145.747459510635,0.3849575185182979,1655.6439832906601,0.9244007957014985,119
4,4,WheatGDD,1984-05-31,1750,2.9629578572487985,30.0,63.21814911607584,187.53097737930503,0.0,0.0,1199.9941945845248,0.48,1710.8913711581304,0.9351725963591493,119
5,5,WheatGDD,1985-05-28,2112,8.18585876513374,30.0,61.355678064644,332.4251319074834,50.63089264372476,0.0,1706.0735328655055,0.48,1707.6245850304258,0.9376741417286278,119
6,6,WheatGDD,1986-05-21,2470,2.4214745836753147,30.0,86.69285990332216,167.06058819428242,0.0,0.0,932.6824976557247,0.37552292530191994,1604.1793369318582,0.8555755701808034,119
7,7,WheatGDD,1987-06-02,2847,4.468764875284552,30.0,78.13313698224931,255.35389236041067,0.0,0.0,1361.1261729190694,0.3823030372608826,1675.5251914816,0.937701334145484,119
8,8,WheatGDD,1988-05-14,3194,0.5658170599661269,30.0,85.00323079389325,86.6074559031844,0.0,0.0,480.9163352591493,0.3708626776031363,1593.686738532682,0.7259858847580853,119
9,9,WheatGDD,1989-05-25,3570,0.3598020455268813,30.0,80.43817974763591,133.82529799484934,0.0,0.0,786.3965515774067,0.377810033644519,1631.9055947091701,0.80770064819052,119
10,10,WheatGDD,1990-05-16,3926,6.627078181572345,30.0,59.3622331603281,233.45465563294093,0.0,0.0,1491.4062002064545,0.48,1748.3129475251712,0.9373640615485895,119
11,11,WheatGDD,1991-06-02,4308,8.085501791235991,30.0,63.221418278805594,302.40918939079853,95.85556414362625,0.0,1724.4719773407346,0.48,1804.8230229894668,0.937807158361598,119
12,12,WheatGDD,1992-05-31,4672,6.600983101354954,30.0,61.10220438657967,261.6464765017486,0.0,0.0,1525.0939022537918,0.48,1788.6176839111254,0.9375677585512745,119
13,13,WheatGDD,1993-05-30,5036,5.697870587752513,30.0,54.65609145038466,273.394577825387,0.0,0.0,1443.7717941107921,0.42038918629263605,1719.071547921948,0.9377058062748141,119
14,14,WheatGDD,1994-05-18,5389,0.7233237776541135,30.0,85.3693447012177,94.85301356810267,0.0,0.0,626.3781931661077,0.37416162369928946,1663.0028565031303,0.8132418085211996,119
15,15,WheatGDD,1995-05-16,5752,3.1144786245774556,30.0,63.00546265861964,186.02961118110844,0.0,0.0,1061.6847915398125,0.359449529194523,1628.6576838692936,0.9284937231019257,119
16,16,WheatGDD,1996-05-17,6119,8.15646340545922,30.0,72.31545928131091,267.1661825219233,22.950568244566025,0.0,1661.9187622724755,0.48,1787.6000188913627,0.9284372221217134,119
17,17,WheatGDD,1997-05-15,6482,2.132338831482322,30.0,70.93879315969097,148.91790349497165,0.0,0.0,992.8072092210278,0.44743434575362756,1753.8411199166546,0.9141668423590178,119
18,18,WheatGDD,1998-05-16,6848,4.649626298435862,30.0,78.1273831757592,187.92175224256752,0.0,0.0,1172.7886036146178,0.44687212582471475,1750.9258327158416,0.8855690929563982,119
19,19,WheatGDD,1999-05-20,7217,4.804800471231168,30.0,60.45117695654434,211.70312702513837,0.0,0.0,1294.6072288204714,0.43679887205377177,1715.94455534723,0.928723237487997,119
20,20,WheatGDD,2000-05-16,7579,0.3279816231515312,30.0,127.7408801176691,58.930290318782866,0.0,0.0,410.6203552426808,0.4164070353588129,1695.5270041499778,0.5359186262200917,119
21,21,WheatGDD,2001-05-11,7939,1.9432780060285697,30.0,77.47873847134775,183.57937718050172,0.0,0.0,1065.631914330086,0.37436627178139603,1649.7561372294804,0.9179457625327736,119
22,22,WheatGDD,2002-05-15,8308,0.0,30.0,149.01360216773125,13.12832440432775,0.0,0.0,112.68787108627701,0.022545378279353052,1660.6801676977243,0.15223334224217372,119
0,0,WheatGDD,1980-05-30,288,2.666091042780648,30.0,72.42969365604858,193.17876266857974,0.0,0.0,1167.923061224997,0.3887771740376242,1665.26042023449,0.9341997587975347,120
1,1,WheatGDD,1981-05-30,653,5.920462988764186,30.0,81.27540593913118,255.8289669211379,0.0,0.0,1371.3085547886446,0.48,1629.1056273466484,0.9376507840685108,120
2,2,WheatGDD,1982-05-24,1012,7.226948993597076,30.0,65.10349759574636,267.9557288340806,0.0,0.0,1530.1934779634423,0.4650230918439555,1720.2109381211312,0.9152422127254946,120
3,3,WheatGDD,1983-05-18,1371,3.0475469624058618,30.0,57.16130639131635,164.24520278022757,0.0,0.0,1144.7449511632021,0.3849575185182979,1654.9534304473232,0.9183716082885496,120
4,4,WheatGDD,1984-05-31,1750,3.1482938457150684,30.0,62.52227527516974,198.7957744565814,0.0,0.0,1246.4669066228457,0.48,1713.8933913197588,0.9375641542369555,120
5,5,WheatGDD,1985-05-28,2112,8.15778729905512,30.0,61.22060166148551,331.16007624634153,60.07225248814926,0.0,1702.4610852383523,0.48,1707.6245850304258,0.9376741417286278,120
6,6,WheatGDD,1986-05-21,2470,2.3056913693687675,30.0,87.90939798519187,164.9561536594251,0.0,0.0,923.9551538664358,0.37552292530191994,1604.1793369318582,0.8711288379510135,120
7,7,WheatGDD,1987-06-02,2847,4.545823659822886,30.0,78.34610063938548,259.3003900383017,0.0,0.0,1375.1709112925912,0.3823030372608826,1675.5472476471823,0.9377390596208309,120
8,8,WheatGDD,1988-05-14,3194,0.7016306265793173,30.0,86.82036860097234,78.15054333712077,0.0,0.0,419.9604870303177,0.3708626776031363,1593.686738532682,0.6807218856983152,120
9,9,WheatGDD,1989-05-25,3570,0.39710604945011874,30.0,84.03021051803887,129.86099644316536,0.0,0.0,758.4048351673897,0.377810033644519,1631.9055947091701,0.7658970162405618,120
10,10,WheatGDD,1990-05-16,3926,6.614060980404501,30.0,59.21477387646109,233.94771767688295,0.0,0.0,1493.6856308424929,0.48,1748.7485321742827,0.9372093881673348,120
11,11,WheatGDD,1991-06-02,4308,8.235664335275834,30.0,63.17220694041379,308.71931021060533,86.325821755436,0.0,1745.3294789041697,0.48,1804.8239052417773,0.9378088923333083,120
12,12,WheatGDD,1992-05-31,4672,6.634139061108864,30.0,60.70565333876117,262.9439920492566,0.0,0.0,1529.3642046699729,0.48,1788.8710693398411,0.937688778001678,120
13,13,WheatGDD,1993-05-30,5036,5.666451148026191,30.0,54.78440794627467,271.73145941177523,0.0,0.0,1437.7460280350097,0.42038918629263605,1718.9489618720293,0.9376346775296761,120
14,14,WheatGDD,1994-05-18,5389,0.0,30.0,92.45533043303708,88.247516333449,0.0,0.0,602.146383315261,0.37416162369928946,1663.0028565031303,0.7935708328136953,120
15,15,WheatGDD,1995-05-15,5751,3.0985391467047148,30.0,60.78542235735062,187.92460041643182,0.0,0.0,1067.579900919775,0.3514128311408245,1619.6100026253189,0.9292791815966895,120
16,16,WheatGDD,1996-05-17,6119,8.048367049460992,30.0,72.61590622528348,263.3251270917828,26.43875346229728,0.0,1645.3780454735734,0.48,1787.2272687585041,0.9284372221217134,120
17,17,WheatGDD,1997-05-15,6482,2.7070174491546473,30.0,68.61332288850674,152.57633194001747,0.0,0.0,1011.3402700755993,0.44743434575362756,1753.8411199166546,0.9126388014572234,120
18,18,WheatGDD,1998-05-16,6848,4.4110886216560505,30.0,79.93536170898976,184.44421018141531,0.0,0.0,1144.7331830804417,0.44687212582471475,1750.9258327158416,0.8769094845622754,120
19,19,WheatGDD,1999-05-20,7217,5.025182401985287,30.0,59.50442523668665,223.21751775405957,0.0,0.0,1343.9785016252715,0.43679887205377177,1717.8885176865404,0.9352726354586411,120
20,20,WheatGDD,2000-05-16,7579,0.31613033002493945,30.0,133.72891770025964,53.23467148003662,0.0,0.0,365.00188719432816,0.4073223261243576,1695.5270041499778,0.4099829704511653,120
21,21,WheatGDD,2001-05-11,7939,1.6217700727049391,30.0,78.56192446116633,183.37815230223492,0.0,0.0,1070.446039158096,0.37436627178139603,1649.622076433353,0.9175981480326239,120
22,22,WheatGDD,2002-05-15,8308,0.18234904274025907,30.0,146.82696091829126,16.929561396707626,0.0,0.0,123.11031574514016,0.39359774410754356,1660.6801676977243,0.14232389940510093,120
0,0,WheatGDD,1980-05-30,288,3.0266222873184647,30.0,71.13434194149485,204.1749006688164,0.0,0.0,1208.5718451525572,0.3887771740376242,1665.26042023449,0.9341997587975347,121
1,1,WheatGDD,1981-05-30,653,5.902378303447412,30.0,82.32120915757733,254.65919597108277,0.0,0.0,1362.22697249978,0.48,1628.3623969357322,0.9372991735714791,121
2,2,WheatGDD,1982-05-24,1012,7.221704306264895,30.0,65.43999268335196,265.7791136186061,0.0,0.0,1519.739734377934,0.4650230918439555,1720.0325734351609,0.9154523979892194,121
3,3,WheatGDD,1983-05-29,1382,2.670841502094337,30.0,69.27985908385584,161.12741450870863,0.0,0.0,1124.6180051348006,0.48,1690.2646198529685,0.9238263817127405,121
4,4,WheatGDD,1984-05-31,1750,3.08555614005633,30.0,65.00010321470009,188.89269903388953,0.0,0.0,1197.4752818892116,0.48,1712.0657858004017,0.9358833904168546,121
5,5,WheatGDD,1985-05-28,2112,8.184305408811293,30.0,62.298266876945505,332.35505897647244,48.34356992194057,0.0,1705.887070956809,0.48,1707.6245850304258,0.9376741417286278,121
6,6,WheatGDD,1986-05-21,2470,2.3900477023049507,30.0,87.95269537685219,165.91262359714264,0.0,0.0,924.9976724613548,0.37552292530191994,1604.1793369318582,0.855869528809321,121
7,7,WheatGDD,1987-06-02,2847,4.482051757917475,30.0,78.41711576285398,255.76641507383914,0.0,0.0,1362.8918182821044,0.3823030372608826,1675.4969294528207,0.9376453596289531,121
8,8,WheatGDD,1988-05-14,3194,0.29756811486837376,30.0,87.92957329670188,81.71031446314745,0.0,0.0,447.26562479485597,0.3708626776031363,1593.686738532682,0.6993474395424086,121
9,9,WheatGDD,1989-05-25,3570,0.4088539464959655,30.0,83.21729621025318,130.64627736753582,0.0,0.0,762.342502623257,0.377810033644519,1631.9055947091701,0.7973967820422443,121
10,10,WheatGDD,1990-05-16,3926,6.614914370755646,30.0,59.72823573379577,233.00971496709306,0.0,0.0,1487.785055609302,0.48,1747.772362758917,0.9373643322199574,121
11,11,WheatGDD,1991-06-02,4308,8.085851287908946,30.0,63.23714892735137,302.4496099844385,96.32582175228009,0.0,1724.7019150140268,0.48,1804.8230229894668,0.937807158361598,121
12,12,WheatGDD,1992-05-31,4672,6.5897450296105005,30.0,60.944516655716015,261.3096184342678,0.0,0.0,1522.1167134791729,0.48,1787.5105410040924,0.9375677585512745,121
13,13,WheatGDD,1993-05-30,5036,5.687977083482804,30.0,54.73504844000184,275.32065371727003,0.0,0.0,1446.7878009225726,0.42038918629263605,1718.95950827664,0.9376078552641828,121
14,14,WheatGDD,1994-05-18,5389,0.03237053388817536,30.0,97.09970954670042,82.71463140952403,0.0,0.0,576.7289706423996,0.37416162369928946,1663.0028565031303,0.8160975026335588,121
15,15,WheatGDD,1995-05-18,5754,3.3082489961042443,30.0,61.915158528756365,187.17269044352855,0.0,0.0,1061.2732499633894,0.3835596233556184,1643.577550155061,0.9287722077979572,121
16,16,WheatGDD,1996-05-17,6119,7.95748624638559,30.0,73.26667688557703,259.56389977428637,28.906125715621243,0.0,1630.4236186376936,0.48,1786.7170702177107,0.9284372221217134,121
17,17,WheatGDD,1997-05-15,6482,2.234960807188293,30.0,73.18791855738688,147.8371334502269,0.0,0.0,987.3865891635929,0.44743434575362756,1753.8411199166546,0.9151257177490788,121
18,18,WheatGDD,1998-05-16,6848,4.0797764288477625,30.0,87.33275876255449,173.2106341792852,0.0,0.0,1092.7867548361435,0.44687212582471475,1750.9258327158416,0.8831516397474781,121
19,19,WheatGDD,1999-05-20,7217,4.91168769233835,30.0,62.78711509801936,218.3438271316469,0.0,0.0,1321.516996376292,0.43679887205377177,1716.4321758107621,0.9335748971779102,121
20,20,WheatGDD,2000-05-16,7579,0.08611104817139614,30.0,130.93258370625705,55.41578398853311,0.0,0.0,385.4593527078361,0.4164070353588129,1695.5270041499778,0.4754322053199852,121
21,21,WheatGDD,2001-05-11,7939,1.183136838991946,30.0,84.8630033663994,176.43204414896775,0.0,0.0,1030.8741653321404,0.37436627178139603,1649.6388423785365,0.9174154999558084,121
22,22,WheatGDD,2002-05-15,8308,0.028845082188966018,30.0,147.0002241460675,14.81705061905532,0.0,0.0,118.90274459599712,0.03541034901305288,1660.6801676977243,0.15178071280662309,121
0,0,WheatGDD,1980-05-30,288,2.941976023286063,30.0,70.8114357712685,204.4380282136411,0.0,0.0,1212.2311301738114,0.3887771740376242,1666.8244447529464,0.9358964515672153,122
1,1,WheatGDD,1981-05-30,653,5.920107794389581,30.0,81.47958991398224,255.86136076881095,0.0,0.0,1371.514627107238,0.48,1629.0653186063128,0.9375732770402736,122
2,2,WheatGDD,1982-05-24,1012,7.22893082493094,30.0,65.1148259013574,267.83207072309705,0.0,0.0,1529.6665057457299,0.4650230918439555,1720.2074478784755,0.9151398418938352,122
3,3,WheatGDD,1983-05-18,1371,3.0802050659069975,30.0,57.65865887643599,164.01954477533747,0.0,0.0,1142.6201752001346,0.3849575185182979,1654.9534304473232,0.9140582023340434,122
4,4,WheatGDD,1984-05-31,1750,3.1467157560537133,30.0,62.542566093683035,198.63738044216402,0.0,0.0,1245.8226173237692,0.48,1713.7777230227734,0.937369538842736,122
5,5,WheatGDD,1985-05-28,2112,8.185874401812791,30.0,61.323739586095925,332.4257879166585,50.61817007436518,0.0,1706.0754002576814,0.48,1707.6245850304258,0.9376741417286278,122
6,6,WheatGDD,1986-05-21,2470,2.4344132726658767,30.0,87.0501276191148,166.86137876336346,0.0,0.0,939.6354596633777,0.37552292530191994,1604.1793369318582,0.8587123267462072,122
7,7,WheatGDD,1987-06-02,2847,4.664273136942577,30.0,77.85183347261261,263.850964111969,0.0,0.0,1391.1644942057728,0.3823030372608826,1675.5890336773368,0.937744449164222,122
8,8,WheatGDD,1988-05-14,3194,0.5083807215839947,30.0,89.84128606716459,72.70621195316303,0.0,0.0,396.57815628060507,0.3708626776031363,1593.686738532682,0.6545092089741005,122
9,9,WheatGDD,1989-05-25,3570,0.36576996950854057,30.0,83.71712797138417,130.401478846109,0.0,0.0,766.170482935906,0.377810033644519,1631.9055947091701,0.7614313766177487,122
10,10,WheatGDD,1990-05-16,3926,6.6279251545324795,30.0,59.39735597275949,233.6431610753526,0.0,0.0,1493.270357947497,0.48,1748.183776278859,0.9368893799213458,122
11,11,WheatGDD,1991-06-02,4308,8.235811408908802,30.0,63.18234961434699,308.7260402312732,86.32582175228013,0.0,1745.3523641186175,0.48,1804.8239052417773,0.9378088923333083,122
12,12,WheatGDD,1992-05-31,4672,6.633335457063503,30.0,60.62606020373692,262.91890892808385,0.0,0.0,1529.2719379934667,0.48,1788.8376357942425,0.9376280568381592,122
13,13,WheatGDD,1993-05-30,5036,5.697263006504305,30.0,54.68374486346729,273.3681718728297,0.0,0.0,1443.6402282527345,0.42038918629263605,1718.9423622106249,0.937624761955587,122
14,14,WheatGDD,1994-05-18,5389,0.1042983342371996,30.0,93.1470938583754,87.41771414178555,0.0,0.0,587.3721109782992,0.37416162369928946,1663.0028565031303,0.7767211220415059,122
15,15,WheatGDD,1995-05-15,5751,3.0567962695411803,30.0,62.974250442147,185.84819742385739,0.0,0.0,1059.676954458965,0.3514128311408245,1619.5674018897544,0.9232248912911645,122
16,16,WheatGDD,1996-05-17,6119,8.157725462790323,30.0,72.49993362572917,266.95907427527044,22.97265823820694,0.0,1661.6405970460294,0.48,1787.6338744035895,0.9284372221217134,122
17,17,WheatGDD,1997-05-15,6482,2.2020253106042933,30.0,70.09178234245341,151.13057557731085,0.0,0.0,1007.1107649762027,0.44743434575362756,1753.8411199166546,0.9081223424460588,122
18,18,WheatGDD,1998-05-16,6848,4.597131709760832,30.0,78.05959541771982,188.08715934285576,0.0,0.0,1157.3128072436762,0.44687212582471475,1750.9258327158416,0.8770563124985017,122
19,19,WheatGDD,1999-05-20,7217,5.001413395239923,30.0,59.461126793275355,222.2064223188073,0.0,0.0,1339.1455229694616,0.43679887205377177,1716.636380251462,0.933802591364782,122
20,20,WheatGDD,2000-05-16,7579,0.45844508187325855,30.0,143.51617884280148,42.91296027448932,0.0,0.0,315.48149425454193,0.4164070353588129,1695.5270041499778,0.4099829704511653,122
21,21,WheatGDD,2001-05-11,7939,2.9306997666974004,30.0,77.9013050039187,183.8873508990471,0.0,0.0,1069.949289663487,0.37436627178139603,1649.4836520063832,0.9157437115090962,122
22,22,WheatGDD,2002-05-15,8308,0.25641145735141124,30.0,148.65894583944495,14.958965355715103,0.0,0.0,114.28083918577077,0.3849575185182979,1660.6801676977243,0.14232389940510093,122
0,0,WheatGDD,1980-05-30,288,3.122978523905365,30.0,71.67280623768252,203.88358981592816,0.0,0.0,1208.5170291063407,0.3887771740376242,1665.26042023449,0.9341997587975347,123
1,1,WheatGDD,1981-05-30,653,5.9258716015910124,30.0,82.06610583656064,253.72337551919782,0.0,0.0,1360.7936362756395,0.48,1628.4940553787912,0.9373700734133769,123
2,2,WheatGDD,1982-05-24,1012,7.202610755077539,30.0,65.43472737061383,264.91915580031645,0.0,0.0,1517.025147687854,0.4650230918439555,1720.0285253789332,0.915209278813684,123
3,3,WheatGDD,1983-05-29,1382,2.5262410616021365,30.0,69.45324833847585,161.34053875001794,0.0,0.0,1123.7048647670263,0.48,1689.9858125744831,0.9186237167564485,123
4,4,WheatGDD,1984-05-31,1750,3.2272729888887133,30.0,63.384268500675326,196.4369301537272,0.0,0.0,1228.5350581438158,0.48,1713.3886561831296,0.9368342724666117,123
5,5,WheatGDD,1985-05-28,2112,8.185880152097225,30.0,61.27754895368222,332.425998071487,50.798554977290635,0.0,1706.07599962043,0.48,1707.6245850304258,0.9376741417286278,123
6,6,WheatGDD,1986-05-21,2470,2.3269292798950616,30.0,85.37050959997194,170.55785471644415,0.0,0.0,937.7992993734998,0.37552292530191994,1604.1793369318582,0.8539105959323081,123
7,7,WheatGDD,1987-06-02,2847,4.5131120176332,30.0,78.34968223650914,257.8376362055182,0.0,0.0,1370.210525516461,0.3823030372608826,1675.514959237321,0.9376780916634218,123
8,8,WheatGDD,1988-05-14,3194,0.34066266058951694,30.0,89.06614024358586,74.55861305454407,0.0,0.0,401.6977383266219,0.3708626776031363,1593.686738532682,0.6554983370131237,123
9,9,WheatGDD,1989-05-25,3570,0.374730556575952,30.0,89.90268008272638,123.98201649630569,0.0,0.0,734.5430041982662,0.377810033644519,1631.9055947091701,0.7683650896168978,123
10,10,WheatGDD,1990-05-16,3926,6.6280400243451405,30.0,59.92479143301489,232.4090279552753,0.0,0.0,1487.4421251147655,0.48,1747.694388458189,0.9372475772109428,123
11,11,WheatGDD,1991-06-02,4308,8.236955357505511,30.0,63.12570508229057,308.79336626208885,86.325821755436,0.0,1745.6897469109376,0.48,1804.8239052417773,0.9378088923333083,123
12,12,WheatGDD,1992-05-31,4672,6.612422214458712,30.0,60.8345101678506,261.3702525706484,0.0,0.0,1521.3685435626023,0.48,1787.936988344157,0.9375644472790419,123
13,13,WheatGDD,1993-05-30,5036,5.674658273415318,30.0,55.068147669133374,274.066313905425,0.0,0.0,1442.234723072376,0.42038918629263605,1718.91974399101,0.9375808080564116,123
14,14,WheatGDD,1994-05-18,5389,0.0,30.0,96.61675056406598,83.08054732116761,0.0,0.0,577.5739577189172,0.37416162369928946,1663.0028565031303,0.8003219863192236,123
15,15,WheatGDD,1995-05-18,5754,3.2718717710763445,30.0,62.031046664498355,186.90760298264874,0.0,0.0,1055.4839111063313,0.3835596233556184,1642.9251949491481,0.9269473466369481,123
16,16,WheatGDD,1996-05-17,6119,7.9724527989399565,30.0,73.26667688557703,260.0801117099508,28.852042045180998,0.0,1632.533268207432,0.48,1786.7170702177107,0.9284372221217134,123
17,17,WheatGDD,1997-05-15,6482,1.9765339740858556,30.0,73.97307163339218,146.20604017805445,0.0,0.0,980.4513268084359,0.44743434575362756,1753.8411199166546,0.9136031823468925,123
18,18,WheatGDD,1998-05-16,6848,4.124610155971763,30.0,85.95461334340182,173.53383110023324,0.0,0.0,1083.3774110702361,0.44687212582471475,1750.9258327158416,0.874798607427531,123
19,19,WheatGDD,1999-05-20,7217,4.942734275380658,30.0,62.82140334985675,219.33349631319814,0.0,0.0,1325.0441609082673,0.43679887205377177,1716.7334716294595,0.9338634033105251,123
20,20,WheatGDD,2000-05-16,7579,0.0823462978318909,30.0,147.87010075063378,37.670098181508486,0.0,0.0,297.91587726831796,0.4164070353588129,1695.5270041499778,0.4099829704511653,123
21,21,WheatGDD,2001-05-11,7939,1.4332625913208934,30.0,79.40211184270913,182.1609679791792,0.0,0.0,1059.9627329244752,0.37436627178139603,1649.6273344051062,0.9176404561109934,123
22,22,WheatGDD,2002-05-15,8308,0.025520990777239672,30.0,150.10014633527237,11.761376869950364,0.0,0.0,99.63612137946323,0.03541034901305288,1660.6801676977243,0.14232389940510093,123
0,0,WheatGDD,1980-05-30,288,2.9411757163224355,30.0,70.82614852779794,204.44643392445582,0.0,0.0,1212.3063945695196,0.3887771740376242,1666.8840163918703,0.9358676970054847,124
1,1,WheatGDD,1981-05-30,653,5.934065311373383,30.0,81.34701723391157,255.68564131802944,0.0,0.0,1370.1699724228818,0.48,1628.9289962517046,0.9374927780864203,124
2,2,WheatGDD,1982-05-24,1012,7.234593623983545,30.0,65.03919504175639,268.05050924835774,0.0,0.0,1530.5854567680176,0.4650230918439555,1720.2253043167966,0.9156513765560752,124
3,3,WheatGDD,1983-05-18,1371,3.10333646785018,30.0,56.550679186029825,165.09560721606545,0.0,0.0,1147.838802519016,0.3849575185182979,1655.423484632007,0.9243419847209806,124
4,4,WheatGDD,1984-05-31,1750,2.9705675249169583,30.0,63.26599645780791,187.5040035411085,0.0,0.0,1199.0799225186654,0.48,1711.9628581176846,0.9351725963591493,124
5,5,WheatGDD,1985-05-28,2112,8.185816202551523,30.0,61.34239358359672,332.42328306650256,49.41285983660808,0.0,1706.0686424553417,0.48,1707.6245850304258,0.9376741417286278,124
6,6,WheatGDD,1986-05-21,2470,2.3743633683426517,30.0,87.10260217625584,166.38315425376803,0.0,0.0,932.2088758024685,0.37552292530191994,1604.1793369318582,0.854494937069276,124
7,7,WheatGDD,1987-06-02,2847,4.4824996298717465,30.0,78.12310039257038,255.9212900565904,0.0,0.0,1363.106025426999,0.3823030372608826,1675.5393695045298,0.937724938998804,124
8,8,WheatGDD,1988-05-14,3194,0.5653118658971991,30.0,88.87881282139796,82.1457196931179,0.0,0.0,457.6180808513979,0.3708626776031363,1593.686738532682,0.7067982186614454,124
9,9,WheatGDD,1989-05-25,3570,0.3380954178657498,30.0,80.79605916524059,133.52153708314844,0.0,0.0,783.113148199084,0.377810033644519,1631.9055947091701,0.7994390023623668,124
10,10,WheatGDD,1990-05-16,3926,6.623924353058459,30.0,59.34480953527691,233.56104508663887,0.0,0.0,1492.6951365644552,0.48,1748.3791630006076,0.937363977159478,124
11,11,WheatGDD,1991-06-02,4308,8.085813867131202,30.0,63.21049011928585,302.43164137982177,96.11400132010894,0.0,1724.587069664599,0.48,1804.8230229894668,0.937807158361598,124
